735.4255292693198 	3.17619425e-06	 49.582031 
730.3549192902126 	5.979871000000001e-06	 49.681641 
819.1295710481053 	1.1331750999999999e-06	 49.78125 
830.0715054554581 	4.725810249999999e-06	 49.880859 
778.9970905956365 	5.12137775e-06	 49.980469 
855.0405468095242 	2.9917922500000004e-06	 50.080078 
623.1374846931075 	7.160683250000001e-06	 50.179688 
777.95382200023 	6.208452500000001e-06	 50.279297 
665.2695330260515 	2.590206e-06	 50.378906 
602.9823055783446 	4.6500005e-06	 50.478516 
687.2038846164321 	2.463685825e-06	 50.578125 
633.5557323365061 	4.3611042500000004e-06	 50.677734 
705.207881747575 	1.785880875e-06	 50.777344 
679.4887429197614 	3.41899e-06	 50.876953 
620.4040259281668 	6.03019725e-07	 50.976563 
697.1450206915734 	3.200781e-06	 51.076172 
655.0473748506373 	3.950297750000001e-06	 51.175781 
588.496188236888 	1.2705801e-06	 51.275391 
670.2754508477458 	3.2069277500000002e-06	 51.375 
729.6755924316213 	3.1331669999999996e-06	 51.474609 
773.4553685650058 	2.6409165e-06	 51.574219 
813.312881692642 	3.5634380000000003e-06	 51.673828 
1056.6026792294174 	4.365202e-06	 51.773438 
1416.288706214094 	8.180655999999999e-06	 51.873047 
1686.1872288164916 	1.12605515e-05	 51.972656 
1995.8968077623435 	1.590338075e-05	 52.072266 
2313.725943197331 	1.7794268249999998e-05	 52.171875 
2680.7145661622185 	1.783831975e-05	 52.271484 
2950.677820392534 	2.50389575e-05	 52.371094 
3325.1007918827468 	2.7648115e-05	 52.470703 
3685.771450080858 	2.90025725e-05	 52.570313 
3942.9872311309773 	3.38236575e-05	 52.669922 
4232.905746369103 	3.541438e-05	 52.769531 
4515.866874662242 	4.0700185e-05	 52.869141 
4814.5918910555265 	4.30321e-05	 52.96875 
4974.994417864018 	4.4556615e-05	 53.068359 
5133.262064007385 	4.539731e-05	 53.167969 
5441.030641407825 	4.6903385e-05	 53.267578 
5628.909454978055 	4.9338769999999994e-05	 53.367188 
5875.142725941859 	5.20350075e-05	 53.466797 
5996.059749130717 	5.2593974999999996e-05	 53.566406 
6332.240932608419 	5.440995e-05	 53.666016 
6474.105663178478 	5.7722395e-05	 53.765625 
6737.671695868323 	5.94739575e-05	 53.865234 
7014.681145679488 	5.92878925e-05	 53.964844 
7168.409683767657 	6.0290065e-05	 54.064453 
7272.13927562925 	6.3955435e-05	 54.164063 
7544.700794251369 	6.55946925e-05	 54.263672 
7801.433377381387 	6.84056675e-05	 54.363281 
7923.806467493342 	7.003519249999999e-05	 54.462891 
8324.237107201661 	7.44342e-05	 54.5625 
8693.546832673452 	7.54854175e-05	 54.662109 
9008.254640586656 	7.706487e-05	 54.761719 
9350.621799462991 	8.27029625e-05	 54.861328 
9761.20662124331 	8.60800775e-05	 54.960938 
10222.339739736397 	9.21649475e-05	 55.060547 
10768.107093501445 	9.616186000000001e-05	 55.160156 
11143.896297045767 	9.596413999999999e-05	 55.259766 
11497.919095997751 	0.00010447467749999999	 55.359375 
12015.822641584662 	0.00010977635249999999	 55.458984 
12407.139541728242 	0.0001166711925	 55.558594 
12630.7920526441 	0.0001187541625	 55.658203 
13032.001840117719 	0.0001242632975	 55.757813 
13239.041215551555 	0.0001269457025	 55.857422 
13434.764397251263 	0.0001308159725	 55.957031 
13640.13732797127 	0.0001361698925	 56.056641 
13912.7790506592 	0.0001380647525	 56.15625 
14225.454127573774 	0.000141967415	 56.255859 
14412.45117006615 	0.0001435975825	 56.355469 
14609.347415169339 	0.00015176338249999998	 56.455078 
14912.431159410758 	0.00015180692	 56.554688 
15131.773491199421 	0.000155809335	 56.654297 
15410.788121596848 	0.00015973812000000002	 56.753906 
15836.486989085824 	0.00016348442	 56.853516 
16104.874580763415 	0.000168169775	 56.953125 
16328.195539438719 	0.00016953511250000002	 57.052734 
16588.46878473381 	0.00017563484500000002	 57.152344 
16789.547324528554 	0.00018077926750000001	 57.251953 
17095.130341135668 	0.00018673917250000002	 57.351563 
17219.39612089513 	0.00019084826	 57.451172 
17360.170044593764 	0.00019858174	 57.550781 
17411.03568416535 	0.00020262731249999998	 57.650391 
17394.900141791746 	0.00020717166249999998	 57.75 
17413.542061221917 	0.0002152279775	 57.849609 
17504.37079752155 	0.00022011308	 57.949219 
17565.597444610434 	0.00022552080499999998	 58.048828 
17550.99967310492 	0.00023123227	 58.148438 
17554.922251874705 	0.0002360007175	 58.248047 
17571.049900147347 	0.00024608096	 58.347656 
17590.461494421656 	0.0002493733175	 58.447266 
17580.67280922436 	0.000255335375	 58.546875 
17595.34557468905 	0.0002618266	 58.646484 
17490.693478188623 	0.000266656375	 58.746094 
17597.97667854087 	0.000275369875	 58.845703 
17672.771706369356 	0.000279135125	 58.945313 
17657.64108304867 	0.000285825575	 59.044922 
17743.48785222894 	0.0002930216	 59.144531 
17626.185458931202 	0.0002961334	 59.244141 
17764.99454089951 	0.0003011348	 59.34375 
17782.05211426589 	0.0003074344	 59.443359 
17791.076650489722 	0.00031118175000000004	 59.542969 
17729.50345236845 	0.0003164911	 59.642578 
17712.841373460444 	0.000325077425	 59.742188 
17701.001011422202 	0.00032934905	 59.841797 
17658.126570258053 	0.000334515875	 59.941406 
17731.233049890005 	0.00034181435000000003	 60.041016 
17774.487986720695 	0.000347452175	 60.140625 
17711.81592974502 	0.000352894075	 60.240234 
17749.998117295236 	0.00036101389999999996	 60.339844 
17776.277579409587 	0.00036562395	 60.439453 
17877.81308484881 	0.000374218125	 60.539063 
17789.904376496335 	0.00037640439999999997	 60.638672 
