    MTS793|MPT|ENU|1|2|.|/|:|1|0|0|A

Data Acquisition						Time:	151.49121	Sec	2/13/1980 1:25:58 PM
Axial Force	Axial Displacement	Time
kN	mm	Sec
8.3361425	0.41169143	67.810547
8.5118637	0.41664523	67.910156
8.6761999	0.42215002	68.009766
8.836771	0.42675775	68.109375
8.9611225	0.43237668	68.208984
9.1002779	0.43522847	68.308594
9.2387133	0.43856245	68.408203
9.365983	0.44181854	68.507813
9.4822502	0.44539225	68.607422
9.6063786	0.44853133	68.707031
9.7535629	0.45343247	68.806641
9.9095955	0.45845702	68.90625
10.066816	0.46295467	69.005859
10.242062	0.46798408	69.105469
10.436334	0.47341964	69.205078
10.635883	0.47834229	69.304688
10.809687	0.48324856	69.404297
10.978564	0.48772845	69.503906
11.160276	0.493956	69.603516
11.324548	0.49851781	69.703125
11.539166	0.50357938	69.802734
11.715829	0.50847131	69.902344
11.884332	0.51445317	70.001953
12.056334	0.51971763	70.101563
12.229951	0.52448845	70.201172
12.40904	0.53043503	70.300781
12.599106	0.53516674	70.400391
12.773029	0.54013735	70.5
12.982747	0.54545635	70.599609
13.189562	0.55277652	70.699219
13.438762	0.55970979	70.798828
13.671082	0.56665701	70.898438
13.872871	0.57264787	70.998047
14.048967	0.57708138	71.097656
14.216042	0.58248645	71.197266
14.369102	0.58668554	71.296875
14.516924	0.59252357	71.396484
14.688441	0.59756714	71.496094
14.835375	0.60137075	71.595703
14.991041	0.60548645	71.695313
15.125056	0.61024642	71.794922
15.294353	0.61419576	71.894531
15.442673	0.61877966	71.994141
15.598662	0.6241923	72.09375
15.776827	0.62806559	72.193359
15.944016	0.63409108	72.292969
16.119436	0.63974881	72.392578
16.330465	0.64553088	72.492188
16.530334	0.6505025	72.591797
16.713568	0.65569973	72.691406
16.901978	0.66332644	72.791016
17.096834	0.6687848	72.890625
17.266905	0.67393017	72.990234
17.462021	0.67970163	73.089844
17.642803	0.68671399	73.189453
17.807571	0.69133663	73.289063
17.996735	0.6977632	73.388672
18.172909	0.7040391	73.488281
18.345276	0.70903122	73.587891
18.513636	0.7148006	73.6875
18.691002	0.72006959	73.787109
18.874514	0.72529346	73.886719
19.041941	0.7314747	73.986328
19.228376	0.73700225	74.085938
19.425585	0.74368024	74.185547
19.620487	0.7490443	74.285156
19.834156	0.7551499	74.384766
20.032646	0.76126844	74.484375
20.226389	0.76774293	74.583984
20.422472	0.77435392	74.683594
20.622883	0.78022367	74.783203
20.815321	0.7859146	74.882813
21.029455	0.79267961	74.982422
21.234732	0.79863012	75.082031
21.422598	0.80512184	75.181641
21.612263	0.81132048	75.28125
21.785761	0.81763351	75.380859
21.985025	0.82353652	75.480469
22.158728	0.8308177	75.580078
22.326744	0.83587068	75.679688
22.532217	0.8434146	75.779297
22.703823	0.84891796	75.878906
22.877211	0.85575312	75.978516
23.054068	0.86293316	76.078125
23.234753	0.86829227	76.177734
23.410908	0.87492251	76.277344
23.577913	0.88066012	76.376953
23.745937	0.88739133	76.476563
23.917767	0.89277649	76.576172
24.082754	0.90005833	76.675781
24.268291	0.90642172	76.775391
24.462875	0.91266388	76.875
24.686445	0.91977412	76.974609
24.89069	0.92765278	77.074219
25.083519	0.93544358	77.173828
25.284304	0.94282538	77.273438
25.481638	0.94959354	77.373047
25.702614	0.95686084	77.472656
25.908291	0.96280235	77.572266
26.085535	0.9702217	77.671875
26.256212	0.97697973	77.771484
26.444168	0.98396122	77.871094
26.624603	0.99169362	77.970703
26.777273	0.99792904	78.070313
26.956697	1.0046896	78.169922
27.11252	1.0109202	78.269531
27.276243	1.0181557	78.369141
27.445908	1.025033	78.46875
27.599003	1.0311714	78.568359
27.767336	1.0388325	78.667969
27.925293	1.043936	78.767578
28.080946	1.0514494	78.867188
28.225943	1.0561631	78.966797
28.37891	1.0639011	79.066406
28.524124	1.0703452	79.166016
28.686304	1.076809	79.265625
28.862118	1.0849262	79.365234
29.035557	1.0923821	79.464844
29.212334	1.0999769	79.564453
29.388292	1.1075858	79.664063
29.549936	1.1145332	79.763672
29.730993	1.1235601	79.863281
29.891653	1.1309196	79.962891
30.047358	1.1396871	80.0625
30.204042	1.1469032	80.162109
30.332525	1.1544144	80.261719
30.485924	1.1614007	80.361328
30.651575	1.169232	80.460938
30.793221	1.1779687	80.560547
30.934788	1.1854572	80.660156
31.083506	1.1931611	80.759766
31.219471	1.2000192	80.859375
31.35512	1.2068679	80.958984
31.489698	1.2147169	81.058594
31.616806	1.2224742	81.158203
31.741936	1.2295065	81.257813
31.866093	1.237354	81.357422
31.9781	1.2453605	81.457031
32.123211	1.251147	81.556641
32.241741	1.2592945	81.65625
32.362839	1.2663026	81.755859
32.477856	1.2741522	81.855469
32.595432	1.2816703	81.955078
32.710011	1.2886194	82.054688
32.84417	1.2956501	82.154297
32.939804	1.3028624	82.253906
33.080452	1.3102182	82.353516
33.223644	1.3189117	82.453125
33.358582	1.3278829	82.552734
33.494812	1.3365989	82.652344
33.641106	1.3443807	82.751953
33.781223	1.3519595	82.851563
33.90237	1.3620626	82.951172
34.020081	1.3702369	83.050781
34.153244	1.3786129	83.150391
34.288094	1.3879642	83.25
34.406094	1.3956661	83.349609
34.534145	1.4035056	83.449219
34.646637	1.4117575	83.548828
34.755787	1.4204535	83.648438
34.866764	1.4276409	83.748047
34.991531	1.4368416	83.847656
35.093357	1.444146	83.947266
35.239365	1.4523612	84.046875
35.351334	1.4607538	84.146484
35.452705	1.4683417	84.246094
35.570297	1.477152	84.345703
35.66843	1.4844679	84.445313
35.767685	1.4917196	84.544922
35.876652	1.5005333	84.644531
35.985111	1.5090674	84.744141
36.098717	1.5176349	84.84375
36.210083	1.5255079	84.943359
36.317467	1.533884	85.042969
36.412346	1.5424349	85.142578
36.522488	1.5506238	85.242188
36.622204	1.5592107	85.341797
36.718182	1.5679947	85.441406
36.835732	1.5763911	85.541016
36.936058	1.5856334	85.640625
37.035061	1.5947535	85.740234
37.134113	1.6044153	85.839844
37.224846	1.6134437	85.939453
37.301338	1.6229935	86.039063
37.337173	1.6321504	86.138672
37.37064	1.64133	86.238281
37.436245	1.6509192	86.337891
37.518246	1.6597888	86.4375
37.600159	1.6683109	86.537109
37.71109	1.6772286	86.636719
37.784271	1.6872981	86.736328
37.853565	1.6959076	86.835938
37.913208	1.7032917	86.935547
38.00555	1.7123427	87.035156
38.067684	1.7208729	87.134766
38.143353	1.7300082	87.234375
38.220402	1.7376448	87.333984
38.283932	1.7458087	87.433594
38.367527	1.7549342	87.533203
38.430569	1.7633023	87.632813
38.499023	1.772089	87.732422
38.57373	1.7835217	87.832031
38.659653	1.7930218	87.931641
38.751274	1.800833	88.03125
38.821796	1.8102105	88.130859
38.900845	1.8200161	88.230469
38.967014	1.8301938	88.330078
39.02914	1.8383549	88.429688
39.095493	1.84864	88.529297
39.161194	1.8575393	88.628906
39.219845	1.8666028	88.728516
39.277729	1.8755074	88.828125
39.330921	1.8856863	88.927734
39.407547	1.8944505	89.027344
39.472343	1.9037198	89.126953
39.525146	1.9132409	89.226563
39.571892	1.9228364	89.326172
39.641548	1.9322144	89.425781
39.710674	1.9423103	89.525391
39.768368	1.9511913	89.625
39.823689	1.9611318	89.724609
39.898483	1.9710052	89.824219
39.989422	1.981756	89.923828
40.063091	1.9913352	90.023438
40.110134	2.0019541	90.123047
40.155815	2.0123086	90.222656
40.228493	2.0219123	90.322266
40.254623	2.0314026	90.421875
40.307003	2.0411034	90.521484
40.369015	2.050451	90.621094
40.418793	2.0623035	90.720703
40.452122	2.0726721	90.820313
40.499664	2.082607	90.919922
40.538822	2.0932603	91.019531
40.59108	2.1024368	91.119141
40.627663	2.1129091	91.21875
40.665394	2.1221626	91.318359
40.713757	2.1316094	91.417969
40.762321	2.1411557	91.517578
40.807064	2.151968	91.617188
40.858559	2.1601412	91.716797
40.902145	2.1699281	91.816406
40.962021	2.1797826	91.916016
40.988613	2.189465	92.015625
41.023232	2.1985679	92.115234
41.056511	2.2079928	92.214844
41.114002	2.2166181	92.314453
41.155323	2.2268839	92.414063
41.18631	2.2375507	92.513672
41.229134	2.248333	92.613281
41.256245	2.2575085	92.712891
41.298061	2.2681291	92.8125
41.326035	2.2798514	92.912109
41.370647	2.2902975	93.011719
41.394043	2.3017759	93.111328
41.434105	2.3118827	93.210938
41.457031	2.3217118	93.310547
41.514389	2.3336601	93.410156
41.560921	2.3451595	93.509766
41.60574	2.3547637	93.609375
41.617893	2.3661273	93.708984
41.652771	2.3759449	93.808594
41.691578	2.3871365	93.908203
41.723438	2.3980963	94.007813
41.758633	2.4082627	94.107422
41.779972	2.4198854	94.207031
41.81744	2.4292569	94.306641
41.841362	2.4409478	94.40625
41.855209	2.4504035	94.505859
41.901691	2.4622908	94.605469
41.92741	2.4735913	94.705078
41.962257	2.4838839	94.804688
41.980434	2.4941905	94.904297
42.018158	2.5058467	95.003906
42.054947	2.5158038	95.103516
42.080086	2.5267618	95.203125
42.108006	2.5362751	95.302734
42.138515	2.546772	95.402344
42.160133	2.5571332	95.501953
42.190231	2.5688093	95.601563
42.22591	2.5790894	95.701172
42.250729	2.5893695	95.800781
42.270508	2.6004193	95.900391
42.298229	2.6109421	96
42.322201	2.6221943	96.099609
42.363842	2.6328859	96.199219
42.382595	2.6444643	96.298828
42.413795	2.6560955	96.398438
42.435711	2.6679163	96.498047
42.466911	2.6795609	96.597656
42.487904	2.6914048	96.697266
42.512611	2.7047887	96.796875
42.548653	2.7149501	96.896484
42.573055	2.7269335	96.996094
42.600945	2.7389932	97.095703
42.616089	2.7523265	97.195313
42.6245	2.7635098	97.294922
42.652706	2.7754488	97.394531
42.681759	2.7862465	97.494141
42.691917	2.7967222	97.59375
42.718159	2.8080463	97.693359
42.73801	2.8187461	97.792969
42.752743	2.8296704	97.892578
42.777229	2.8405261	97.992188
42.791103	2.852787	98.091797
42.815968	2.8624411	98.191406
42.843681	2.8744278	98.291016
42.861992	2.8851635	98.390625
42.883945	2.8980117	98.490234
42.9006	2.9092879	98.589844
42.922016	2.9211035	98.689453
42.940655	2.9321971	98.789063
42.963905	2.9430408	98.888672
42.982742	2.9544866	98.988281
43.006508	2.9649055	99.087891
43.028095	2.9766495	99.1875
43.049919	2.9871423	99.287109
43.063656	2.9986095	99.386719
43.0895	3.0089684	99.486328
43.108231	3.0207353	99.585938
43.130619	3.0329821	99.685547
43.151718	3.0453842	99.785156
43.176983	3.0591803	99.884766
43.186275	3.0711489	99.984375
43.207108	3.0846846	100.08398
43.218826	3.0970905	100.18359
43.241547	3.1101265	100.2832
43.262409	3.1225843	100.38281
43.274414	3.1347177	100.48242
43.303879	3.1471696	100.58203
43.312782	3.1590118	100.68164
43.346371	3.1723857	100.78125
43.355747	3.1843212	100.88086
43.387341	3.1966608	100.98047
43.385098	3.2095063	101.08008
43.399601	3.2223814	101.17969
43.422386	3.2334385	101.2793
43.430984	3.2448733	101.37891
43.450787	3.2575052	101.47852
43.45998	3.2689378	101.57813
43.492046	3.281342	101.67773
43.498173	3.2944894	101.77734
43.513119	3.3051856	101.87695
43.520084	3.3184919	101.97656
43.533581	3.3291848	102.07617
43.554722	3.3407276	102.17578
43.582676	3.3522184	102.27539
43.591743	3.3653126	102.375
43.606659	3.3767672	102.47461
43.623837	3.3871915	102.57422
43.63871	3.4004705	102.67383
43.664234	3.4126856	102.77344
43.671734	3.4255331	102.87305
43.689827	3.4389119	102.97266
43.702614	3.4508262	103.07227
43.724354	3.4640043	103.17188
43.735218	3.4762769	103.27148
43.747601	3.4891529	103.37109
43.770256	3.5021601	103.4707
43.782497	3.5138855	103.57031
43.794186	3.5270221	103.66992
43.80999	3.5398374	103.76953
43.824394	3.5521746	103.86914
43.8298	3.5652537	103.96875
43.857136	3.5781434	104.06836
43.876614	3.5920453	104.16797
43.897736	3.6060188	104.26758
43.901768	3.6194811	104.36719
43.909695	3.6338532	104.4668
43.930111	3.646754	104.56641
43.956387	3.6594393	104.66602
43.958813	3.6747978	104.76563
43.974411	3.6870737	104.86523
43.984241	3.7007294	104.96484
44.004074	3.713733	105.06445
44.018871	3.7272763	105.16406
44.020126	3.7411902	105.26367
44.045441	3.7540247	105.36328
44.062466	3.7659481	105.46289
44.080181	3.7794795	105.5625
44.096504	3.7922416	105.66211
44.098824	3.8047769	105.76172
44.12265	3.8182194	105.86133
44.147324	3.8308084	105.96094
44.148113	3.8434522	106.06055
44.161819	3.8563521	106.16016
44.179306	3.8688748	106.25977
44.189274	3.8826561	106.35938
44.196377	3.8951204	106.45898
44.211094	3.9074872	106.55859
44.219872	3.9204214	106.6582
44.235935	3.9343851	106.75781
44.246166	3.9472845	106.85742
44.267452	3.9598849	106.95703
44.285973	3.9729252	107.05664
44.287689	3.9868405	107.15625
44.31036	4.0000725	107.25586
44.325642	4.0138454	107.35547
44.336517	4.0270905	107.45508
44.339268	4.0409718	107.55469
44.364182	4.0545664	107.6543
44.372299	4.0688043	107.75391
44.376045	4.08289	107.85352
44.400719	4.096673	107.95313
44.417576	4.1115088	108.05273
44.418861	4.1258831	108.15234
44.433384	4.1408701	108.25195
44.434509	4.1547971	108.35156
44.443741	4.1681728	108.45117
44.466496	4.1808686	108.55078
44.483524	4.1955986	108.65039
44.495125	4.2083273	108.75
44.50235	4.2223186	108.84961
44.520596	4.2357917	108.94922
44.53035	4.2494397	109.04883
44.53949	4.2630033	109.14844
44.562054	4.2776208	109.24805
44.568016	4.2908902	109.34766
44.582161	4.305028	109.44727
44.605782	4.3190541	109.54688
44.60165	4.3335509	109.64648
44.620396	4.3471341	109.74609
44.628506	4.3610969	109.8457
44.629715	4.3752398	109.94531
44.65757	4.3902888	110.04492
44.66494	4.4032369	110.14453
44.659954	4.4180155	110.24414
44.684727	4.4321094	110.34375
44.707283	4.446279	110.44336
44.732334	4.4603562	110.54297
44.737339	4.474349	110.64258
44.755016	4.4896269	110.74219
44.772606	4.5035362	110.8418
44.801449	4.5192728	110.94141
44.798695	4.5338669	111.04102
44.807423	4.5504594	111.14063
44.828472	4.5651913	111.24023
44.840416	4.5805216	111.33984
44.847034	4.5959215	111.43945
44.840973	4.6100426	111.53906
44.867088	4.6238627	111.63867
44.875549	4.6381564	111.73828
44.898407	4.651813	111.83789
44.906063	4.6664262	111.9375
44.906929	4.6802931	112.03711
44.926586	4.6946669	112.13672
44.923096	4.7100959	112.23633
44.955467	4.7226033	112.33594
44.957062	4.7372336	112.43555
44.975491	4.7518177	112.53516
44.979286	4.7644777	112.63477
44.994514	4.7784743	112.73438
45.002293	4.7934375	112.83398
45.012024	4.8070979	112.93359
45.009422	4.8212686	113.0332
45.043289	4.8352432	113.13281
45.057961	4.8502421	113.23242
45.072681	4.8653216	113.33203
45.086086	4.881227	113.43164
45.108227	4.8965278	113.53125
45.119419	4.9129248	113.63086
45.113846	4.9291587	113.73047
45.118793	4.9448185	113.83008
45.126949	4.9617023	113.92969
45.135536	4.9765301	114.0293
45.156414	4.9928231	114.12891
45.157845	5.0089669	114.22852
45.170055	5.0234179	114.32813
45.187767	5.0393229	114.42773
45.186787	5.0545592	114.52734
45.19672	5.0698061	114.62695
45.203602	5.0847116	114.72656
45.219875	5.0982018	114.82617
45.237621	5.1119819	114.92578
45.246731	5.1273308	115.02539
45.257713	5.1414194	115.125
45.272808	5.1566944	115.22461
45.28484	5.17062	115.32422
45.293835	5.1864538	115.42383
45.311752	5.2007904	115.52344
45.309586	5.2140465	115.62305
45.335365	5.2298446	115.72266
45.330631	5.2439513	115.82227
45.341198	5.2586441	115.92188
45.351318	5.2731524	116.02148
45.375404	5.2878375	116.12109
45.380283	5.3026524	116.2207
45.384521	5.3183551	116.32031
45.406536	5.3342676	116.41992
45.432434	5.3520603	116.51953
45.429329	5.3692746	116.61914
45.440323	5.3848009	116.71875
45.447159	5.4008489	116.81836
45.445011	5.4178872	116.91797
45.453117	5.4340196	117.01758
45.475666	5.4499073	117.11719
45.473328	5.4659238	117.2168
45.484344	5.4841771	117.31641
45.495586	5.4983177	117.41602
45.514534	5.5148973	117.51563
45.51416	5.530293	117.61523
45.527493	5.5465512	117.71484
45.526283	5.5611038	117.81445
45.532791	5.5762634	117.91406
45.542454	5.5922604	118.01367
45.562641	5.6076436	118.11328
45.572487	5.6224027	118.21289
45.577785	5.6373129	118.3125
45.586823	5.6529164	118.41211
45.600624	5.6689382	118.51172
45.620972	5.6842756	118.61133
45.627911	5.6991544	118.71094
45.639473	5.714994	118.81055
45.644897	5.7315927	118.91016
45.649708	5.7481103	119.00977
45.677078	5.7633643	119.10938
45.681038	5.7799067	119.20898
45.685543	5.7951131	119.30859
45.695469	5.811316	119.4082
45.695969	5.8270688	119.50781
45.71067	5.8427105	119.60742
45.71344	5.8590379	119.70703
45.731258	5.8738399	119.80664
45.727135	5.8894305	119.90625
45.735317	5.9048681	120.00586
45.747791	5.9199896	120.10547
45.771515	5.9355249	120.20508
45.779629	5.953063	120.30469
45.793667	5.969512	120.4043
45.794857	5.9872923	120.50391
45.815746	6.0033026	120.60352
45.820969	6.0197139	120.70313
45.823608	6.0365038	120.80273
45.827385	6.0536766	120.90234
45.838573	6.0697479	121.00195
45.848133	6.0861363	121.10156
45.873329	6.103085	121.20117
45.876362	6.1209121	121.30078
45.891911	6.1392879	121.40039
45.895008	6.1553521	121.5
45.894848	6.1736383	121.59961
45.90567	6.1924434	121.69922
45.906578	6.2089076	121.79883
45.913284	6.2256207	121.89844
45.928356	6.2426376	121.99805
45.948322	6.2590632	122.09766
45.94521	6.2767358	122.19727
45.940357	6.2942419	122.29688
45.957802	6.3102007	122.39648
45.968655	6.3263154	122.49609
45.983326	6.3421812	122.5957
45.987217	6.3587365	122.69531
46.001873	6.3743467	122.79492
46.000294	6.3915524	122.89453
46.009819	6.4078922	122.99414
46.015774	6.4234281	123.09375
46.017891	6.4410405	123.19336
46.040066	6.4569368	123.29297
46.048355	6.4735494	123.39258
46.070217	6.4898691	123.49219
46.072441	6.5063505	123.5918
46.077305	6.5223784	123.69141
46.091743	6.5385647	123.79102
46.088856	6.5550289	123.89063
46.112747	6.5712399	123.99023
46.111912	6.5882225	124.08984
46.122566	6.6044211	124.18945
46.134003	6.6208215	124.28906
46.143646	6.6368237	124.38867
46.157001	6.6539111	124.48828
46.167324	6.6704702	124.58789
46.177166	6.6885324	124.6875
46.184544	6.7053103	124.78711
46.198769	6.7239127	124.88672
46.206661	6.7425041	124.98633
46.216316	6.7587829	125.08594
46.220993	6.7783179	125.18555
46.225044	6.7971177	125.28516
46.23597	6.8149724	125.38477
46.242386	6.8327856	125.48438
46.246761	6.8506856	125.58398
46.255066	6.8684497	125.68359
46.263706	6.8870544	125.7832
46.27393	6.9065638	125.88281
46.282738	6.9232984	125.98242
46.291245	6.94034	126.08203
46.311565	6.9576902	126.18164
46.316425	6.9762988	126.28125
46.307613	6.9936848	126.38086
46.318859	7.0109792	126.48047
46.340237	7.027422	126.58008
46.335571	7.044529	126.67969
46.359867	7.0604496	126.7793
46.364582	7.0779943	126.87891
46.371662	7.0954695	126.97852
46.383602	7.1120839	127.07813
46.390568	7.1301241	127.17773
46.4034	7.1452451	127.27734
46.407276	7.1640224	127.37695
46.415634	7.1805997	127.47656
46.428871	7.1971726	127.57617
46.434193	7.2150965	127.67578
46.441833	7.2333083	127.77539
46.458462	7.2502489	127.875
46.459072	7.2679348	127.97461
46.475845	7.284852	128.07422
46.477757	7.3029022	128.17383
46.483738	7.3198457	128.27344
46.497623	7.3385935	128.37305
46.510616	7.3559642	128.47266
46.514896	7.375155	128.57227
46.514324	7.3941345	128.67188
46.533524	7.413187	128.77148
46.54158	7.43118	128.87109
46.542236	7.4489441	128.9707
46.548893	7.4661269	129.07031
46.553513	7.4834766	129.16992
46.566311	7.5006933	129.26953
46.577534	7.5167623	129.36914
46.580124	7.5341463	129.46875
46.61533	7.553894	129.56836
46.627357	7.5727186	129.66797
46.618874	7.5937967	129.76758
46.626106	7.6139007	129.86719
46.643776	7.632555	129.9668
46.646976	7.6529908	130.06641
46.655449	7.6716638	130.16602
46.654804	7.6906109	130.26563
46.660675	7.7090635	130.36523
46.668411	7.7276497	130.46484
46.671837	7.7465944	130.56445
46.681351	7.7643242	130.66406
46.69109	7.7839527	130.76367
46.695648	7.8025403	130.86328
46.700726	7.82091	130.96289
46.697002	7.8382335	131.0625
46.712856	7.8548369	131.16211
46.729858	7.8719177	131.26172
46.743797	7.8890624	131.36133
46.748074	7.9055991	131.46094
46.759007	7.9230728	131.56055
46.762871	7.9418716	131.66016
46.772289	7.9590316	131.75977
46.779343	7.9763484	131.85938
46.79771	7.993938	131.95898
46.815434	8.0122375	132.05859
46.83392	8.0306749	132.1582
46.831364	8.05019	132.25781
46.848534	8.069767	132.35742
46.850807	8.0879974	132.45703
46.846794	8.1075888	132.55664
46.860828	8.1260662	132.65625
46.859222	8.1453924	132.75586
46.875404	8.1647186	132.85547
46.875477	8.1835194	132.95508
46.887939	8.2037954	133.05469
46.900208	8.2217283	133.1543
46.898117	8.2416573	133.25391
46.910751	8.2625809	133.35352
46.908413	8.2813978	133.45313
46.923607	8.3002529	133.55273
46.920734	8.319356	133.65234
46.927971	8.3380184	133.75195
46.941017	8.356679	133.85156
46.955593	8.3753853	133.95117
46.955086	8.3937874	134.05078
46.965569	8.4134617	134.15039
46.984253	8.4321337	134.25
46.987911	8.4507456	134.34961
47.004433	8.4693823	134.44922
47.009365	8.4878368	134.54883
